Arid Mesa,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Mountain,Mountain,Mountain,Scalding Tarn,Scalding Tarn,Stomping Ground,Swamp,Wooded Foothills,Bloodghast,Bloodghast,Bloodghast,Bloodghast,Flameblade Adept,Flameblade Adept,Flameblade Adept,Flameblade Adept,Flamewake Phoenix,Flamewake Phoenix,Flamewake Phoenix,Flamewake Phoenix,Gurmag Angler,Gurmag Angler,Hollow One,Hollow One,Hollow One,Hollow One,Street Wraith,Street Wraith,Street Wraith,Street Wraith,"Tasigur, the Golden Fang","Tasigur, the Golden Fang",Burning Inquiry,Burning Inquiry,Burning Inquiry,Burning Inquiry,Collective Brutality,Collective Brutality,Faithless Looting,Faithless Looting,Faithless Looting,Faithless Looting,Goblin Lore,Goblin Lore,Goblin Lore,Goblin Lore,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt
Cavern of Souls,Cavern of Souls,Cavern of Souls,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Forest,Forest,Grove of the Burnwillows,Grove of the Burnwillows,Grove of the Burnwillows,Grove of the Burnwillows,Karplusan Forest,Karplusan Forest,Karplusan Forest,Karplusan Forest,Kessig Wolf Run,Mountain,Stomping Ground,Wooded Foothills,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Eldrazi Obligator,Eldrazi Obligator,Eldrazi Obligator,Eldrazi Obligator,Matter Reshaper,Matter Reshaper,Matter Reshaper,Matter Reshaper,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thragtusk,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Dismember,Dismember,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Batterskull,Mind Stone,Mind Stone
Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Breeding Pool,Overgrown Tomb,Overgrown Tomb,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Stomping Ground,Swamp,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Watery Grave,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Grim Flayer,Snapcaster Mage,Street Wraith,Street Wraith,Street Wraith,Street Wraith,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Abrupt Decay,Dismember,Fatal Push,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Stubborn Denial,Stubborn Denial,Stubborn Denial,Temur Battle Rage,Temur Battle Rage,Thoughtseize,Thoughtseize,Thoughtseize,Thoughtseize,Traverse the Ulvenwald,Traverse the Ulvenwald,Traverse the Ulvenwald,Liliana of the Veil,Liliana of the Veil,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble
Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Island,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Scalding Tarn,Scalding Tarn,Scalding Tarn,Scalding Tarn,Steam Vents,Swamp,Watery Grave,Watery Grave,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Gurmag Angler,Gurmag Angler,Gurmag Angler,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Street Wraith,Street Wraith,Street Wraith,Street Wraith,"Tasigur, the Golden Fang",Dismember,Fatal Push,Fatal Push,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Opt,Opt,Opt,Opt,Stubborn Denial,Stubborn Denial,Stubborn Denial,Temur Battle Rage,Terminate,Thought Scour,Thought Scour,Thought Scour,Thought Scour,Thoughtseize,Thoughtseize,Thoughtseize,Thoughtseize
Forest,Forest,Forest,Forest,Forest,Forest,Forest,Forest,Kessig Wolf Run,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Arbor Elf,Arbor Elf,Arbor Elf,Arbor Elf,Birds of Paradise,Birds of Paradise,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Courser of Kruphix,Dragonlord Atarka,Inferno Titan,Inferno Titan,Pia and Kiran Nalaar,Pia and Kiran Nalaar,Tireless Tracker,Tireless Tracker,Tireless Tracker,Tireless Tracker,Lightning Bolt,Lightning Bolt,Molten Rain,Molten Rain,Molten Rain,Stone Rain,Stone Rain,Stone Rain,Stone Rain,Blood Moon,Blood Moon,Blood Moon,Blood Moon,"Chandra, Torch of Defiance","Nissa, Voice of Zendikar",Utopia Sprawl,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl
Arid Mesa,Arid Mesa,Celestial Colonnade,Celestial Colonnade,Celestial Colonnade,Flooded Strand,Flooded Strand,Flooded Strand,Ghost Quarter,Hallowed Fountain,Hallowed Fountain,Island,Island,Mountain,Plains,Sacred Foundry,Scalding Tarn,Scalding Tarn,Scalding Tarn,Spirebluff Canal,Spirebluff Canal,Spirebluff Canal,Steam Vents,Steam Vents,Geist of Saint Traft,Geist of Saint Traft,Geist of Saint Traft,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Spell Queller,Spell Queller,Spell Queller,Spell Queller,Vendilion Clique,Cryptic Command,Cryptic Command,Electrolyze,Electrolyze,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Helix,Lightning Helix,Lightning Helix,Logic Knot,Logic Knot,Mana Leak,Mana Leak,Opt,Opt,Opt,Opt,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Spell Snare
Arid Mesa,Arid Mesa,Arid Mesa,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Inspiring Vantage,Inspiring Vantage,Inspiring Vantage,Inspiring Vantage,Mountain,Mountain,Sacred Foundry,Sacred Foundry,Stomping Ground,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Goblin Guide,Goblin Guide,Goblin Guide,Goblin Guide,Grim Lavamancer,Grim Lavamancer,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Boros Charm,Boros Charm,Boros Charm,Boros Charm,Lava Spike,Lava Spike,Lava Spike,Lava Spike,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Helix,Lightning Helix,Lightning Helix,Lightning Helix,Rift Bolt,Rift Bolt,Rift Bolt,Rift Bolt,Searing Blaze,Searing Blaze,Searing Blaze,Shard Volley,Skullcrack,Skullcrack,Skullcrack
Breeding Pool,Brushland,Brushland,Brushland,Cavern of Souls,Cavern of Souls,Cavern of Souls,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Forest,Forest,Hallowed Fountain,Plains,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Yavimaya Coast,Yavimaya Coast,Yavimaya Coast,Birds of Paradise,Drowner of Hope,Drowner of Hope,Drowner of Hope,Drowner of Hope,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Skyspawner,Eternal Witness,Matter Reshaper,Matter Reshaper,Matter Reshaper,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Dismember,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Stubborn Denial,Talisman of Progress
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Mountain,Spire of Industry,Spire of Industry,Spire of Industry,Spire of Industry,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Etched Champion,Etched Champion,Etched Champion,Master of Etherium,Memnite,Memnite,Ornithopter,Ornithopter,Ornithopter,Ornithopter,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Steel Overseer,Steel Overseer,Steel Overseer,Steel Overseer,Vault Skirge,Vault Skirge,Vault Skirge,Vault Skirge,Galvanic Blast,Galvanic Blast,Galvanic Blast,Galvanic Blast,Cranial Plating,Cranial Plating,Cranial Plating,Cranial Plating,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Springleaf Drum,Springleaf Drum,Springleaf Drum,Springleaf Drum,Welding Jar
Forest,Forest,Forest,Forest,Forest,Forest,Forest,Kessig Wolf Run,Misty Rainforest,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Arbor Elf,Arbor Elf,Arbor Elf,Arbor Elf,Birds of Paradise,Birds of Paradise,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Courser of Kruphix,Inferno Titan,Inferno Titan,Inferno Titan,Pia and Kiran Nalaar,Pia and Kiran Nalaar,Tireless Tracker,Tireless Tracker,Tireless Tracker,Tireless Tracker,Lightning Bolt,Lightning Bolt,Molten Rain,Molten Rain,Molten Rain,Stone Rain,Stone Rain,Stone Rain,Stone Rain,Blood Moon,Blood Moon,Blood Moon,Blood Moon,"Chandra, Torch of Defiance","Nissa, Voice of Zendikar",Utopia Sprawl,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl
Celestial Colonnade,Celestial Colonnade,Drowned Catacomb,Field of Ruin,Field of Ruin,Flooded Strand,Flooded Strand,Flooded Strand,Flooded Strand,Godless Shrine,Hallowed Fountain,Hallowed Fountain,Island,Island,Island,Plains,Plains,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Shambling Vent,Swamp,Watery Grave,Snapcaster Mage,Snapcaster Mage,Collective Brutality,Collective Brutality,Cryptic Command,Cryptic Command,Esper Charm,Esper Charm,Esper Charm,Fatal Push,Fatal Push,Lingering Souls,Lingering Souls,Lingering Souls,Negate,Negate,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Serum Visions,Serum Visions,Serum Visions,Serum Visions,Supreme Verdict,Supreme Verdict,"Ashiok, Nightmare Weaver",Detention Sphere,Gideon Jura,Gideon of the Trials,Gideon of the Trials,"Gideon, Ally of Zendikar",Narset Transcendent,Search for Azcanta,Search for Azcanta,"Sorin, Solemn Visitor"
Arid Mesa,Arid Mesa,Inspiring Vantage,Inspiring Vantage,Inspiring Vantage,Inspiring Vantage,Mountain,Mountain,Sacred Foundry,Sacred Foundry,Scalding Tarn,Scalding Tarn,Scalding Tarn,Scalding Tarn,Stomping Ground,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Goblin Guide,Goblin Guide,Goblin Guide,Goblin Guide,Grim Lavamancer,Grim Lavamancer,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Boros Charm,Boros Charm,Boros Charm,Boros Charm,Lava Spike,Lava Spike,Lava Spike,Lava Spike,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Helix,Lightning Helix,Lightning Helix,Lightning Helix,Rift Bolt,Rift Bolt,Rift Bolt,Rift Bolt,Searing Blaze,Searing Blaze,Searing Blaze,Searing Blaze,Skullcrack,Skullcrack,Skullcrack
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Forest,Mountain,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Treetop Village,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Grim Lavamancer,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Terminate,Terminate,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil
Forest,Forest,Forest,Forest,Forest,Forest,Forest,Kessig Wolf Run,Misty Rainforest,Misty Rainforest,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Arbor Elf,Arbor Elf,Arbor Elf,Arbor Elf,Birds of Paradise,Birds of Paradise,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Courser of Kruphix,Inferno Titan,Inferno Titan,Inferno Titan,Pia and Kiran Nalaar,Pia and Kiran Nalaar,Tireless Tracker,Tireless Tracker,Tireless Tracker,Tireless Tracker,Lightning Bolt,Lightning Bolt,Molten Rain,Molten Rain,Molten Rain,Stone Rain,Stone Rain,Stone Rain,Stone Rain,Blood Moon,Blood Moon,Blood Moon,Blood Moon,"Chandra, Torch of Defiance","Nissa, Voice of Zendikar",Utopia Sprawl,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl
Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Copperline Gorge,Copperline Gorge,Copperline Gorge,Forest,Mountain,Mountain,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Burning-Tree Emissary,Burning-Tree Emissary,Burning-Tree Emissary,Burning-Tree Emissary,Flameblade Adept,Flameblade Adept,Flameblade Adept,Flameblade Adept,Flamewake Phoenix,Flamewake Phoenix,Grim Lavamancer,Grim Lavamancer,Hollow One,Hollow One,Hollow One,Hollow One,Hooting Mandrills,Hooting Mandrills,Insolent Neonate,Insolent Neonate,Insolent Neonate,Insolent Neonate,Reckless Bushwhacker,Reckless Bushwhacker,Reckless Bushwhacker,Street Wraith,Street Wraith,Street Wraith,Street Wraith,Vengevine,Vengevine,Vengevine,Vengevine,Vexing Devil,Vexing Devil,Vexing Devil,Vexing Devil,Faithless Looting,Faithless Looting,Faithless Looting,Faithless Looting,Goblin Lore,Goblin Lore
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Blooming Marsh,Forest,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Treetop Village,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tireless Tracker,Abrupt Decay,Abrupt Decay,Dreadbore,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Terminate,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Forest,Grove of the Burnwillows,Grove of the Burnwillows,Grove of the Burnwillows,Grove of the Burnwillows,Karplusan Forest,Karplusan Forest,Karplusan Forest,Karplusan Forest,Kessig Wolf Run,Mountain,Stomping Ground,Wooded Foothills,Wooded Foothills,Birds of Paradise,Eldrazi Obligator,Eldrazi Obligator,Eldrazi Obligator,Eldrazi Obligator,Endbringer,Endbringer,Matter Reshaper,Matter Reshaper,Matter Reshaper,Matter Reshaper,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Dismember,Dismember,Forked Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Mind Stone
Marsh Flats,Marsh Flats,Marsh Flats,Marsh Flats,Mutavault,Mutavault,Mutavault,Mutavault,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,"Urborg, Tomb of Yawgmoth","Urborg, Tomb of Yawgmoth","Urborg, Tomb of Yawgmoth","Urborg, Tomb of Yawgmoth",Bontu\'s Last Reckoning,Dismember,Dismember,Fatal Push,Fatal Push,Fatal Push,Funeral Charm,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Raven\'s Crime,Raven\'s Crime,Raven\'s Crime,Raven\'s Crime,Smallpox,Smallpox,Smallpox,Smallpox,Thoughtseize,Thoughtseize,Thoughtseize,Wrench Mind,Wrench Mind,Wrench Mind,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Shrieking Affliction,Shrieking Affliction,Shrieking Affliction,Shrieking Affliction,The Rack,The Rack,The Rack,The Rack
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Mountain,Mountain,Mountain,Scalding Tarn,Stomping Ground,Swamp,Wooded Foothills,Wooded Foothills,Wooded Foothills,Bloodghast,Bloodghast,Bloodghast,Bloodghast,Flameblade Adept,Flameblade Adept,Flameblade Adept,Flameblade Adept,Flamewake Phoenix,Flamewake Phoenix,Flamewake Phoenix,Flamewake Phoenix,Gurmag Angler,Gurmag Angler,Gurmag Angler,Hollow One,Hollow One,Hollow One,Hollow One,Street Wraith,Street Wraith,Street Wraith,Street Wraith,"Tasigur, the Golden Fang",Burning Inquiry,Burning Inquiry,Burning Inquiry,Burning Inquiry,Collective Brutality,Collective Brutality,Faithless Looting,Faithless Looting,Faithless Looting,Faithless Looting,Goblin Lore,Goblin Lore,Goblin Lore,Goblin Lore,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt
Breeding Pool,Brushland,Brushland,Brushland,Cavern of Souls,Cavern of Souls,Cavern of Souls,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Forest,Forest,Hallowed Fountain,Plains,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Yavimaya Coast,Yavimaya Coast,Yavimaya Coast,Birds of Paradise,Drowner of Hope,Drowner of Hope,Drowner of Hope,Drowner of Hope,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Skyspawner,Eternal Witness,Matter Reshaper,Matter Reshaper,Matter Reshaper,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Dismember,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Stubborn Denial,Talisman of Progress
Celestial Colonnade,Celestial Colonnade,Celestial Colonnade,Field of Ruin,Field of Ruin,Field of Ruin,Flooded Strand,Flooded Strand,Flooded Strand,Flooded Strand,Glacial Fortress,Hallowed Fountain,Hallowed Fountain,Island,Island,Mountain,Plains,Sacred Foundry,Scalding Tarn,Scalding Tarn,Scalding Tarn,Scalding Tarn,Steam Vents,Steam Vents,Sulfur Falls,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Spell Queller,Spell Queller,Spell Queller,Spell Queller,Cryptic Command,Cryptic Command,Cryptic Command,Electrolyze,Electrolyze,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Helix,Lightning Helix,Logic Knot,Logic Knot,Mana Leak,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Serum Visions,Serum Visions,Serum Visions,Serum Visions,Spell Snare,Spell Snare,Sphinx\'s Revelation,Supreme Verdict,Supreme Verdict
Breeding Pool,Brushland,Brushland,Brushland,Cavern of Souls,Cavern of Souls,Cavern of Souls,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Forest,Forest,Hallowed Fountain,Plains,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Yavimaya Coast,Yavimaya Coast,Yavimaya Coast,Birds of Paradise,Drowner of Hope,Drowner of Hope,Drowner of Hope,Drowner of Hope,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Displacer,Eldrazi Skyspawner,Eternal Witness,Matter Reshaper,Matter Reshaper,Matter Reshaper,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Dismember,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Stubborn Denial,Talisman of Progress
Marsh Flats,Marsh Flats,Marsh Flats,Marsh Flats,Mutavault,Mutavault,Mutavault,Mutavault,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,Swamp,"Urborg, Tomb of Yawgmoth","Urborg, Tomb of Yawgmoth","Urborg, Tomb of Yawgmoth","Urborg, Tomb of Yawgmoth",Bontu\'s Last Reckoning,Dismember,Dismember,Fatal Push,Fatal Push,Fatal Push,Funeral Charm,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Raven\'s Crime,Raven\'s Crime,Raven\'s Crime,Raven\'s Crime,Smallpox,Smallpox,Smallpox,Smallpox,Thoughtseize,Thoughtseize,Thoughtseize,Wrench Mind,Wrench Mind,Wrench Mind,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Shrieking Affliction,Shrieking Affliction,Shrieking Affliction,Shrieking Affliction,The Rack,The Rack,The Rack,The Rack
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Forest,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Treetop Village,Treetop Village,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Abrupt Decay,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Maelstrom Pulse,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
